time,watt_hi.common@irr_1:VALUE,watt_hi.common@irr_2:VALUE,watt_hi.common@irr_3:VALUE,watt.common@irr_dav_1:VALUE
2025-07-12 15:13:22,47.07142857142857,46.21621621621622,46.86666666666667,229.7316666666667
2025-07-12 15:14:22,42.93103448275862,41.75,42.37037037037037,207.07
2025-07-12 15:15:22,39.51162790697674,38.51162790697674,39.29230769230769,191.12375
2025-07-12 15:16:22,37.49230769230769,36.61971830985915,37.30769230769231,182.7692857142857
2025-07-12 15:17:22,37.44444444444444,36.42222222222222,36.32911392405063,173.4863636363636
2025-07-12 15:18:22,38.05050505050505,37.08888888888889,37.08860759493671,176.9115517241379
2025-07-12 15:19:22,38.65656565656565,37.75555555555555,37.84810126582278,180.76
2025-07-12 15:20:22,39.92857142857143,39.55102040816327,40.02597402597402,192.29
2025-07-12 15:21:22,41.92307692307692,41.42028985507246,41.58441558441558,200.4
2025-07-12 15:22:22,42.59677419354838,41.42446043165468,43.18918918918919,209.1356521739131
2025-07-12 15:23:22,41.62903225806451,40.56115107913669,42.63636363636363,206.4641666666667
2025-07-12 15:24:22,40.06666666666667,39.14285714285715,39.91836734693877,192.936
2025-07-12 15:25:22,37.66666666666666,36.89655172413793,37.5593220338983,183.2308333333333
2025-07-12 15:26:22,36.58,36.22895622895623,36.10108303249098,175.97
2025-07-12 15:27:22,35.98,36.63299663299663,36.53429602888087,176.5836363636364
2025-07-12 15:28:22,35.38,37.03703703703704,36.96750902527076,177.2620338983051
2025-07-12 15:29:22,35.55,37.44107744107744,37.40072202166065,175.8472727272727
2025-07-12 15:30:22,37.11764705882353,37.84511784511785,37.83393501805054,183.5333333333333
2025-07-12 15:31:22,40.12,39.68181818181818,39.94736842105263,197.6211111111111
2025-07-12 15:32:22,41.40211640211641,40.57297297297297,40.69822485207101,203.105294117647
2025-07-12 15:33:22,42.03703703703704,41.22162162162162,41.40828402366864,205.99
2025-07-12 15:34:22,42.67195767195767,41.87027027027027,42.26666666666667,210.866875
2025-07-12 15:35:22,44.26086956521739,43.74545454545454,43.86666666666667,221.52
2025-07-12 15:36:22,47.22857142857143,46.625,46.74285714285714,237.2366666666667
2025-07-12 15:37:22,53.53333333333333,53.23076923076923,53.23076923076923,271.7066666666666
2025-07-12 15:38:22,69.66666666666667,70.0,69.66666666666667,367.66
2025-07-12 15:39:22,65.45161290322581,64.45161290322581,64.6774193548387,329.2933333333334
2025-07-12 15:40:22,61.6,60.16666666666666,60.94366197183098,309.1583333333333
2025-07-12 15:41:22,60.5045045045045,58.38356164383562,59.25352112676056,302.0616666666667
2025-07-12 15:42:22,61.58558558558558,59.1864406779661,60.37837837837838,300.9647368421053
2025-07-12 15:43:22,55.1764705882353,54.0,55.0,272.75
2025-07-12 15:44:22,50.27027027027027,49.64285714285715,50.27777777777778,248.4416666666667
2025-07-12 15:45:22,46.74285714285714,46.05263157894737,46.85365853658536,231.9171428571429
2025-07-12 15:46:22,44.32142857142857,43.53571428571428,44.32307692307693,219.3923076923077
2025-07-12 15:47:22,42.14545454545455,41.34615384615385,42.38181818181818,208.266
2025-07-12 15:48:22,39.82978723404256,38.83720930232558,40.0,195.64
2025-07-12 15:49:22,37.35849056603774,36.5,37.53846153846154,184.8961538461539
2025-07-12 15:50:22,35.68211920529802,34.51612903225806,35.35714285714285,175.7576923076923
2025-07-12 15:51:22,34.88741721854305,35.25714285714286,34.22480620155039,174.3117647058824
2025-07-12 15:52:22,34.09271523178808,36.0,33.29457364341085,182.04
2025-07-12 15:53:22,32.26229508196721,32.2258064516129,33.29411764705883,162.675
2025-07-12 15:54:22,34.28571428571428,34.16949152542373,35.07142857142857,170.9858064516129
2025-07-12 15:55:22,37.33333333333334,36.66666666666666,37.66666666666666,187.35
2025-07-12 15:56:22,38.2,37.90476190476191,38.54545454545455,193.142
2025-07-12 15:57:22,36.1978021978022,36.36529680365297,37.38222222222223,178.4853846153846
2025-07-12 15:58:22,36.85714285714285,36.91324200913242,37.91555555555556,180.6548958333333
2025-07-12 15:59:22,37.51648351648352,37.46118721461187,38.44888888888889,181.8236458333333
2025-07-12 16:00:22,38.8,38.06451612903226,38.98222222222222,191.94
2025-07-12 16:01:22,42.05405405405406,41.2,41.6,208.58
2025-07-12 16:02:22,42.7027027027027,41.25925925925926,42.93333333333333,209.7641176470588
2025-07-12 16:03:22,43.35135135135135,40.14814814814815,41.06779661016949,206.1786046511628
2025-07-12 16:04:22,44.0,42.1195219123506,42.87323943661972,219.69
2025-07-12 16:05:22,43.00826446280992,42.59760956175299,42.02816901408451,218.54
2025-07-12 16:06:22,42.01652892561984,43.07569721115538,41.1830985915493,211.8283333333333
2025-07-12 16:07:22,43.35632183908046,43.55378486055777,43.29411764705883,216.2503846153846
2025-07-12 16:08:22,43.69082125603865,43.94666666666667,44.96992481203007,224.5477777777778
2025-07-12 16:09:22,43.11111111111111,43.14666666666667,44.06766917293233,223.3077777777778
2025-07-12 16:10:22,42.53140096618358,42.34666666666666,43.16541353383459,216.99
2025-07-12 16:11:22,41.87179487179487,41.16049382716049,41.72727272727273,207.3725
2025-07-12 16:12:22,40.33333333333334,39.675,40.23809523809524,199.1533333333333
2025-07-12 16:13:22,38.93181818181818,38.175,38.80952380952381,192.3293333333333
2025-07-12 16:14:22,37.47222222222222,36.64102564102564,37.38095238095238,184.8638461538462
2025-07-12 16:15:22,36.04129793510324,35.07894736842105,35.74285714285714,176.97
2025-07-12 16:16:22,36.3952802359882,34.24358974358974,35.33830845771144,172.1880821917808
2025-07-12 16:17:22,36.74926253687316,35.01282051282051,35.93532338308458,173.4784931506849
2025-07-12 16:18:22,37.10324483775811,35.78205128205128,36.53233830845771,177.6477777777778
2025-07-12 16:19:22,37.45722713864307,35.7617728531856,36.9190031152648,181.3045161290323
2025-07-12 16:20:22,37.81120943952802,35.42936288088643,36.54517133956386,183.1608917197452
2025-07-12 16:21:22,37.64556962025316,35.09695290858726,36.17133956386293,182.5035668789809
2025-07-12 16:22:22,36.88607594936709,34.76454293628809,35.79750778816199,181.8462420382166
2025-07-12 16:23:22,36.12658227848101,34.43213296398892,35.42367601246106,179.7655555555556
2025-07-12 16:24:22,35.04761904761905,34.09972299168975,35.04984423676012,175.0795238095238
2025-07-12 16:25:22,33.875,33.0561797752809,33.80459770114943,168.8005555555555
2025-07-12 16:26:22,32.375,31.66666666666667,32.35897435897436,162.0561538461538
2025-07-12 16:27:22,30.96551724137931,30.12820512820513,30.87272727272727,155.304375
2025-07-12 16:28:22,30.09782608695652,29.35294117647059,29.78181818181818,150.0316
2025-07-12 16:29:22,30.42391304347826,28.64705882352941,29.14468085106383,146.8494117647059
2025-07-12 16:30:22,30.75,28.07352941176471,29.65531914893617,147.0928571428571
2025-07-12 16:31:22,31.07608695652174,28.95588235294118,30.16595744680851,147.8
2025-07-12 16:32:22,31.40217391304348,29.83823529411765,30.67659574468085,150.6990909090909
2025-07-12 16:33:22,31.72826086956522,30.40833333333333,31.17741935483871,155.2296551724138
2025-07-12 16:34:22,31.94459833795014,30.90833333333333,31.66129032258064,158.2281818181818
2025-07-12 16:35:22,31.61218836565097,31.40833333333333,32.14516129032258,159.6333707865168
2025-07-12 16:36:22,31.2797783933518,31.90833333333333,32.62903225806451,160.691797752809
2025-07-12 16:37:22,30.94736842105263,31.51960784313725,32.81818181818182,164.1507407407407
2025-07-12 16:38:22,30.61495844875346,30.93137254901961,32.03896103896104,164.9533333333333
2025-07-12 16:39:22,30.28254847645429,30.34313725490196,31.25974025974026,160.1615384615385
2025-07-12 16:40:22,29.72307692307692,29.10714285714286,29.57142857142857,151.033
