time,watt_hi.common@irr_1:MAX_VALUE,watt_hi.common@irr_2:MAX_VALUE,watt_hi.common@irr_3:MAX_VALUE,watt.common@irr_dav_1:MAX_VALUE
1970-01-01 00:00:01.755488750+01:00,0.0,0.0,0.0,4.825294117647067
1970-01-01 00:00:01.755488753+01:00,0.0,0.0,0.0,4.835882352941184
1970-01-01 00:00:01.755488756+01:00,0.0,0.0,0.0,4.846470588235301
1970-01-01 00:00:01.755488759+01:00,0.0,0.0,0.0,4.857058823529418
1970-01-01 00:00:01.755488762+01:00,0.0,0.0,0.0,4.867647058823536
1970-01-01 00:00:01.755488765+01:00,0.0,0.0,0.0,4.878235294117653
1970-01-01 00:00:01.755488768+01:00,0.0,0.0,0.0,4.88882352941177
1970-01-01 00:00:01.755488771+01:00,0.0,0.0,0.0,4.899411764705888
1970-01-01 00:00:01.755488774+01:00,0.0,0.0,0.0,4.910000000000005
1970-01-01 00:00:01.755488777+01:00,0.0,0.0,0.0,4.920588235294122
1970-01-01 00:00:01.755488780+01:00,0.0,0.0,0.0,4.931176470588239
1970-01-01 00:00:01.755488783+01:00,0.0,0.0,0.0,4.941764705882357
1970-01-01 00:00:01.755488786+01:00,0.0,0.0,0.0,4.952352941176475
1970-01-01 00:00:01.755488789+01:00,0.0,0.0,0.0,4.962941176470592
1970-01-01 00:00:01.755488792+01:00,0.0,0.0,0.0,4.973529411764709
1970-01-01 00:00:01.755488795+01:00,0.0,0.0,0.0,4.984117647058826
1970-01-01 00:00:01.755488798+01:00,0.0,0.0,0.0,4.994705882352944
1970-01-01 00:00:01.755488801+01:00,0.0,0.0,0.0,5.005294117647061
1970-01-01 00:00:01.755488804+01:00,0.0,0.0,0.0,5.015882352941178
1970-01-01 00:00:01.755488807+01:00,0.0,0.0,0.0,5.026470588235296
1970-01-01 00:00:01.755488810+01:00,0.0,0.0,0.0,5.037058823529414
1970-01-01 00:00:01.755488813+01:00,0.0,0.0,0.0,5.04764705882353
1970-01-01 00:00:01.755488816+01:00,0.0,0.0,0.0,5.058235294117647
1970-01-01 00:00:01.755488819+01:00,0.0,0.0,0.0,5.068823529411765
1970-01-01 00:00:01.755488822+01:00,0.0,0.0,0.0,5.079411764705883
1970-01-01 00:00:01.755488825+01:00,0.0,0.0,0.0,5.09
1970-01-01 00:00:01.755488828+01:00,0.0,0.0,0.0,5.101863979848867
1970-01-01 00:00:01.755488831+01:00,0.0,0.0,0.0,5.113727959697734
1970-01-01 00:00:01.755488834+01:00,0.0,0.0,0.0,5.125591939546601
1970-01-01 00:00:01.755488837+01:00,0.0,0.0,0.0,5.137455919395467
1970-01-01 00:00:01.755488840+01:00,0.0,0.0,0.0,5.149319899244334
1970-01-01 00:00:01.755488843+01:00,0.0,0.0,0.0,5.161183879093201
1970-01-01 00:00:01.755488846+01:00,0.0,0.0,0.0,5.173047858942068
1970-01-01 00:00:01.755488849+01:00,0.0,0.0,0.0,5.184911838790935
1970-01-01 00:00:01.755488852+01:00,0.0,0.0,0.0,5.196775818639802
1970-01-01 00:00:01.755488855+01:00,0.0,0.0,0.0,5.208639798488669
1970-01-01 00:00:01.755488858+01:00,0.0,0.0,0.0,5.220503778337536
1970-01-01 00:00:01.755488861+01:00,0.0,0.0,0.0,5.232367758186403
1970-01-01 00:00:01.755488864+01:00,0.0,0.0,0.0,5.244231738035269
1970-01-01 00:00:01.755488867+01:00,0.0,0.0,0.0,5.256095717884136
1970-01-01 00:00:01.755488870+01:00,0.0,0.0,0.0,5.267959697733003
