time,watt_hi.common@irr_1:VALUE,watt_hi.common@irr_2:VALUE,watt_hi.common@irr_3:VALUE,watt.common@irr_dav_1:VALUE
2025-07-21 09:26:05+02:00,96.1865671641791,96.02521008403362,94.05172413793105,592.4016279069767
2025-07-21 09:27:05+02:00,95.51492537313432,96.36134453781511,94.39655172413794,593.1928571428572
2025-07-21 09:28:05+02:00,96.86666666666666,96.69747899159664,94.74137931034484,591.0166666666667
2025-07-21 09:29:05+02:00,99.56382978723404,97.05429864253394,95.13274336283186,603.63
2025-07-21 09:30:05+02:00,100.2021276595745,97.5972850678733,95.66371681415929,600.9373333333333
2025-07-21 09:31:05+02:00,100.8404255319149,98.14027149321268,96.19469026548671,603.6166666666667
2025-07-21 09:32:05+02:00,101.3703703703704,98.68325791855204,96.72566371681415,607.8688888888889
2025-07-21 09:33:05+02:00,101.8641975308642,99.09784735812131,97.1139489194499,614.1654237288136
2025-07-21 09:34:05+02:00,102.358024691358,99.33268101761252,97.34970530451866,614.053559322034
2025-07-21 09:35:05+02:00,102.8518518518518,99.56751467710372,97.58546168958743,617.4989285714286
2025-07-21 09:36:05+02:00,102.6865671641791,99.8023483365949,97.8212180746562,615.0111111111112
2025-07-21 09:37:05+02:00,102.2388059701493,100.0371819960861,98.05697445972496,618.0166666666667
2025-07-21 09:38:05+02:00,101.7910447761194,100.2720156555773,98.29273084479372,618.5538888888889
2025-07-21 09:39:05+02:00,101.3432835820896,100.5068493150685,98.52848722986248,618.34
2025-07-21 09:40:05+02:00,101.9333333333333,100.7416829745597,98.76424361493125,616.0466666666666
2025-07-21 09:41:05+02:00,104.5714285714286,100.9765166340509,99.0,622.31
2025-07-21 09:42:05+02:00,103.7532467532468,101.5242718446602,99.76433121019107,628.8684615384616
2025-07-21 09:43:05+02:00,104.5,102.1067961165049,100.5286624203822,625.52
2025-07-21 09:44:05+02:00,106.4202898550725,102.6893203883495,101.1782945736434,629.8858333333333
2025-07-21 09:45:05+02:00,107.2898550724638,103.2213438735178,101.6434108527132,633.435
2025-07-21 09:46:05+02:00,107.8829787234042,103.695652173913,102.1085271317829,639.209090909091
2025-07-21 09:47:05+02:00,107.2446808510638,104.1699604743083,102.5736434108527,638.175
2025-07-21 09:48:05+02:00,106.6063829787234,104.6442687747036,102.9337748344371,640.808064516129
2025-07-21 09:49:05+02:00,106.0283018867924,105.1315789473684,102.1390728476821,641.62
2025-07-21 09:50:05+02:00,106.5943396226415,105.6578947368421,101.3443708609272,636.6262162162162
2025-07-21 09:51:05+02:00,107.1603773584906,106.1842105263158,103.0674157303371,643.3025
2025-07-21 09:52:05+02:00,107.7264150943396,106.7105263157895,103.7415730337079,648.7817647058823
2025-07-21 09:53:05+02:00,108.2627118644068,107.3506493506493,104.4157303370787,647.2557142857142
2025-07-21 09:54:05+02:00,108.771186440678,108.1298701298701,105.1045751633987,650.9147368421053
2025-07-21 09:55:05+02:00,109.2796610169491,108.9090909090909,105.8888888888889,649.892
2025-07-21 09:56:05+02:00,109.7881355932203,110.7096774193548,106.6732026143791,656.8776923076923
2025-07-21 09:57:05+02:00,108.5106382978723,105.6857142857143,105.0188679245283,660.1046666666666
2025-07-21 09:58:05+02:00,107.2307692307692,104.0,101.7142857142857,654.975
2025-07-21 09:59:05+02:00,65.0,64.0,64.0,366.88
2025-07-21 10:00:05+02:00,108.3055555555556,105.3055555555556,105.24,639.37
2025-07-21 10:01:05+02:00,107.8,105.6,105.6,658.7750000000001
2025-07-21 10:02:05+02:00,112.2258064516129,110.0232558139535,109.5230769230769,671.0907692307692
2025-07-21 10:03:05+02:00,113.8717948717949,111.4186046511628,111.6486486486486,683.1847368421053
2025-07-21 10:04:05+02:00,112.3333333333333,110.4090909090909,109.6666666666667,685.83
2025-07-21 10:05:05+02:00,83.0,79.0,79.0,436.45
2025-07-21 10:06:05+02:00,42.33333333333334,39.5,42.04761904761905,187.8
2025-07-21 10:07:05+02:00,113.0,108.7857142857143,110.0,687.05
2025-07-21 10:08:05+02:00,114.1764705882353,111.2368421052632,113.02457002457,678.6075
2025-07-21 10:09:05+02:00,114.75,111.5,113.3194103194103,680.568
2025-07-21 10:10:05+02:00,113.9166666666667,111.7631578947368,113.6142506142506,681.3933333333333
2025-07-21 10:11:05+02:00,113.0833333333333,112.0263157894737,113.9090909090909,679.94
2025-07-21 10:12:05+02:00,114.3012048192771,112.2894736842105,114.2039312039312,680.0166666666667
2025-07-21 10:13:05+02:00,113.76,112.5526315789474,114.4987714987715,682.0405263157894
2025-07-21 10:14:05+02:00,114.3225806451613,112.8157894736842,114.7936117936118,681.3746153846154
2025-07-21 10:15:05+02:00,116.0985915492958,113.1722488038278,115.1722488038278,692.8491666666667
2025-07-21 10:16:05+02:00,116.5409836065574,113.7464114832536,115.7464114832536,693.832
2025-07-21 10:17:05+02:00,115.5573770491803,114.3205741626794,116.3205741626794,696.4300000000001
2025-07-21 10:18:05+02:00,116.4857142857143,114.8947368421053,116.8947368421053,700.202
2025-07-21 10:19:05+02:00,115.4324324324324,113.3478260869565,115.2191780821918,695.36
2025-07-21 10:20:05+02:00,118.1923076923077,115.8461538461538,116.8630136986301,700.1616666666667
2025-07-21 10:21:05+02:00,121.0615384615385,118.3953488372093,120.7333333333333,720.0333333333333
2025-07-21 10:22:05+02:00,122.9076923076923,120.6785714285714,121.6923076923077,733.385
2025-07-21 10:23:05+02:00,124.8,122.1549295774648,124.04,754.6899999999999
