time,watt_hi.common@irr_1:MAX_VALUE,watt_hi.common@irr_2:MAX_VALUE,watt_hi.common@irr_3:MAX_VALUE,watt.common@irr_dav_1:MAX_VALUE
1970-01-01 00:00:01.755520612+01:00,34.0,36.14814814814815,38.0,240.87
1970-01-01 00:00:01.755520622+01:00,34.8,36.88888888888889,38.8,241.9331578947368
1970-01-01 00:00:01.755520632+01:00,35.6,37.62962962962963,39.6,243.9575
1970-01-01 00:00:01.755520642+01:00,37.0,40.1764705882353,42.11764705882353,263.175
1970-01-01 00:00:01.755520652+01:00,41.92857142857143,41.94117647058824,43.29411764705883,271.8200000000001
1970-01-01 00:00:01.755520662+01:00,51.75,55.0,59.5,496.97
1970-01-01 00:00:01.755520672+01:00,70.0,75.33333333333333,79.66666666666667,530.8166666666666
1970-01-01 00:00:01.755520682+01:00,75.0,82.0,86.0,579.27
1970-01-01 00:00:01.755520692+01:00,66.33333333333333,72.66666666666667,75.33333333333333,480.39
1970-01-01 00:00:01.755520702+01:00,56.0,62.0,65.0,359.51
1970-01-01 00:00:01.755520712+01:00,47.66666666666666,52.0,54.0,348.95
1970-01-01 00:00:01.755520722+01:00,49.0,53.0,53.71428571428572,342.49
1970-01-01 00:00:01.755520732+01:00,43.0,45.66666666666666,48.0,289.22
1970-01-01 00:00:01.755520742+01:00,37.88888888888889,40.66666666666666,42.33333333333334,265.2933333333334
1970-01-01 00:00:01.755520752+01:00,38.18518518518518,40.66666666666666,41.16666666666666,259.7766666666666
1970-01-01 00:00:01.755520762+01:00,38.92592592592592,42.66666666666666,43.66666666666666,275.7
1970-01-01 00:00:01.755520772+01:00,42.6,46.6,48.92307692307692,299.55
1970-01-01 00:00:01.755520782+01:00,46.0,50.0,52.0,322.01
1970-01-01 00:00:01.755520792+01:00,46.0,50.0,52.0,313.14
1970-01-01 00:00:01.755520802+01:00,40.66666666666666,43.66666666666666,46.0,274.9733333333333
1970-01-01 00:00:01.755520812+01:00,36.5,39.5,40.55555555555556,253.9433333333333
1970-01-01 00:00:01.755520822+01:00,35.14285714285715,37.875,39.1744966442953,247.9428571428572
