time,solar_irradiance.common@meteo_1:VALUE,solar_irradiance.common@meteo_2:VALUE,watt_hi.common@irr_1:VALUE,watt_hi.common@irr_2:VALUE,watt_hi.common@irr_3:VALUE,watt.common@irr_dav_1:VALUE,power_reference.common@sensor_1:VALUE
2025-07-11 14:40:43,268.5575,283.29,54.45454545454545,53.58333333333334,53.66666666666666,273.5166666666667,273.5288888888889
2025-07-11 14:42:43,286.3494736842105,294.99,58.08695652173913,57.14736842105263,57.21739130434783,291.59625,291.2377777777778
2025-07-11 14:44:43,322.4194736842105,333.8276470588235,64.22222222222223,63.22222222222222,63.8,324.0533333333333,323.1828571428571
2025-07-11 14:46:43,345.1175,359.4,68.63157894736842,67.0,67.44,343.04,343.1133333333333
2025-07-11 14:48:43,263.3847368421053,277.3754545454545,53.90697674418605,53.07692307692308,53.26829268292683,271.9353846153846,271.6533333333333
2025-07-11 14:50:43,320.6741666666667,359.665,65.66666666666667,64.0,64.66666666666667,380.6633333333334,368.7866666666667
2025-07-11 14:52:43,339.6233333333333,351.5313333333334,67.46666666666667,66.33333333333333,66.46666666666667,340.9933333333333,340.52
2025-07-11 14:54:43,274.3246808510638,278.44,55.63265306122449,54.14285714285715,54.58139534883721,277.915,276.27
2025-07-11 14:56:43,201.07375,210.26,42.3,41.3,41.04,208.3366666666667,208.6361538461539
2025-07-11 14:58:43,285.02,296.5106666666667,58.0,56.66666666666666,57.0,293.51,287.3466666666666
2025-07-11 15:00:43,239.718125,261.3515789473684,49.4,47.6,48.42857142857143,240.755,242.8642857142857
2025-07-11 15:02:43,130.158,138.0593333333333,27.09523809523809,26.45454545454545,26.85185185185185,138.1733333333333,139.26
2025-07-11 15:04:43,116.8314285714286,120.0105263157895,26.19205298013245,25.24615384615385,26.21794871794872,126.5230769230769,128.5477419354839
2025-07-11 15:06:43,158.01,171.1622222222222,33.0,32.88888888888889,33.0,169.54,167.4433333333333
2025-07-11 15:08:43,320.96875,325.4675,64.05263157894737,63.63157894736842,64.10526315789474,311.2415384615384,316.44875
2025-07-11 15:10:43,304.6266666666667,303.9726666666667,60.5,62.06451612903226,58.57894736842105,287.0733333333333,287.6905
2025-07-11 15:12:43,181.20375,190.055,37.93333333333333,37.16666666666666,37.16666666666666,179.525,179.7433333333333
2025-07-11 15:14:43,111.2952941176471,119.8933333333333,23.55555555555556,22.88888888888889,23.11111111111111,118.0233333333333,119.2844444444444
2025-07-11 15:16:43,68.3075,71.513125,13.55,13.29268292682927,13.47826086956522,74.534,75.04625
2025-07-11 15:18:43,62.25125,63.19631578947368,12.85714285714286,12.80555555555556,13.04444444444444,67.39384615384616,67.16315789473684
2025-07-11 15:20:43,102.4533333333333,103.8583333333333,20.61904761904762,20.22222222222222,20.88888888888889,102.445,102.7755555555556
2025-07-11 15:22:43,151.415,154.34,30.74311926605505,30.80952380952381,30.69642857142857,148.8257575757576,149.3166666666667
2025-07-11 15:24:43,137.6810526315789,141.2493333333333,27.48484848484848,26.71428571428572,27.48484848484848,132.1366666666667,132.5315384615385
2025-07-11 15:26:43,99.13625,99.14874999999999,19.36842105263158,18.67857142857143,19.36842105263158,95.0976923076923,95.803125
2025-07-11 15:28:43,95.27722222222222,92.62723076923076,20.49668874172185,18.62222222222222,20.55862068965517,91.91888888888889,91.40153846153846
2025-07-11 15:30:43,150.4375,149.2886666666667,30.55555555555556,30.33333333333333,31.33333333333333,154.5166666666667,154.5166666666667
